,artist,style,genre,movement,tags,url,img,file_name,detections,nude,gender
2466,George Bouzianis,Expressionism,nude painting (nu),Expressionism,"['Lady', 'Figuredrawing', 'Sketch']",https://www.wikiart.org/en/george-bouzianis/naked-boy-1928,https://uploads1.wikiart.org/images/george-bousianis/naked-boy-1928.jpg,132213-naked-boy-1928.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.7001659274101257, 'box': [148, 61, 71, 56]}]",False,female
2467,Jules Pascin,Expressionism,nude painting (nu),Expressionism,"['Figuredrawing', 'Sitting']",https://www.wikiart.org/en/jules-pascin/seated-nude-with-black-stockings-1906,https://uploads3.wikiart.org/images/jules-pascin/seated-nude-with-black-stockings-1906.jpg!Large.jpg,132327-seated-nude-with-black-stockings-1906.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.5620243549346924, 'box': [265, 27, 91, 82]}]",False,female
2468,Jules Pascin,Expressionism,nude painting (nu),Expressionism,,https://www.wikiart.org/en/jules-pascin/woman-lying-down-with-her-arms-raised-1907,https://uploads8.wikiart.org/images/jules-pascin/woman-lying-down-with-her-arms-raised-1907.jpg!Large.jpg,132330-woman-lying-down-with-her-arms-raised-1907.jpg,"[{'class': 'BELLY_EXPOSED', 'score': 0.5848990082740784, 'box': [228, 177, 82, 58]}, {'class': 'FEET_EXPOSED', 'score': 0.3816155791282654, 'box': [366, 408, 76, 92]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.2912932336330414, 'box': [192, 144, 62, 46]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.28972581028938293, 'box': [252, 238, 44, 51]}]",True,female
2469,Jules Pascin,Expressionism,nude painting (nu),Expressionism,"['Lady', 'Sitting']",https://www.wikiart.org/en/jules-pascin/dancer-at-the-moulin-rouge-1908,https://uploads6.wikiart.org/images/jules-pascin/dancer-at-the-moulin-rouge-1908.jpg!Large.jpg,132331-dancer-at-the-moulin-rouge-1908.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.7766715288162231, 'box': [246, 61, 96, 79]}, {'class': 'FEMALE_BREAST_COVERED', 'score': 0.2637375593185425, 'box': [200, 180, 96, 79]}]",False,female
2470,Jules Pascin,Expressionism,nude painting (nu),Expressionism,,https://www.wikiart.org/en/jules-pascin/in-the-hotel-room-1908,https://uploads6.wikiart.org/images/jules-pascin/in-the-hotel-room-1908.jpg!Large.jpg,132332-in-the-hotel-room-1908.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.5147764682769775, 'box': [188, 93, 59, 56]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.5079832673072815, 'box': [218, 194, 46, 46]}, {'class': 'FEET_EXPOSED', 'score': 0.3847367465496063, 'box': [379, 461, 105, 103]}, {'class': 'BUTTOCKS_EXPOSED', 'score': 0.3006529211997986, 'box': [319, 214, 103, 81]}]",True,female
2471,Jules Pascin,Expressionism,nude painting (nu),Expressionism,,https://www.wikiart.org/en/jules-pascin/claudine-resting-1913,https://uploads5.wikiart.org/images/jules-pascin/claudine-resting-1913.jpg!Large.jpg,132337-claudine-resting-1913.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.2772919535636902, 'box': [185, 115, 84, 70]}]",False,female
2472,Jules Pascin,Expressionism,nude painting (nu),Expressionism,['Figuredrawing'],https://www.wikiart.org/en/jules-pascin/clara-1926,https://uploads2.wikiart.org/images/jules-pascin/clara-1926.jpg,132341-clara-1926.jpg,,False,unknown
2473,Max Oppenheimer,Expressionism,"portrait,nude painting (nu)",Expressionism,"['Human', 'Flesh', 'Humanbody']",https://www.wikiart.org/en/max-oppenheimer/bleeding-1911,https://uploads7.wikiart.org/00226/images/max-oppenheimer/bleeding-1911.jpg!Large.jpg,132344-bleeding-1911.jpg,,False,unknown
2474,Jose Gutierrez Solana,Expressionism,nude painting (nu),Expressionism,"['female-nude', 'male-nude']",https://www.wikiart.org/en/jose-gutierrez-solana/naked-man-and-woman,https://uploads3.wikiart.org/images/jose-gutierrez-solana/naked-man-and-woman.jpg!Large.jpg,132451-naked-man-and-woman.jpg,,False,unknown
2475,Oskar Kokoschka,Expressionism,nude painting (nu),Expressionism,"['female-nude', 'Sketch', 'Figuredrawing', 'Leg']",https://www.wikiart.org/en/oskar-kokoschka/not_detected_235912,https://uploads6.wikiart.org/images/oskar-kokoschka/not_detected_235912.jpg!Large.jpg,132453-not_detected_235912.jpg,"[{'class': 'BELLY_EXPOSED', 'score': 0.6121461987495422, 'box': [175, 185, 74, 90]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.4232943654060364, 'box': [195, 292, 40, 37]}, {'class': 'FEET_EXPOSED', 'score': 0.28122958540916443, 'box': [144, 501, 71, 63]}, {'class': 'FACE_FEMALE', 'score': 0.26638078689575195, 'box': [209, 35, 55, 57]}]",True,female
2476,Oskar Kokoschka,Expressionism,nude painting (nu),Expressionism,"['male-nude', 'Human', 'Humanbody']",https://www.wikiart.org/en/oskar-kokoschka/not_detected_235913,https://uploads6.wikiart.org/images/oskar-kokoschka/not_detected_235913.jpg!Large.jpg,132454-not_detected_235913.jpg,,False,unknown
2477,Oskar Kokoschka,Expressionism,nude painting (nu),Expressionism,"['female-nude', 'Hair', 'Figuredrawing', 'Longhair', 'Sketch', 'Human']",https://www.wikiart.org/en/oskar-kokoschka/not_detected_235920,https://uploads6.wikiart.org/images/oskar-kokoschka/not_detected_235920.jpg!Large.jpg,132455-not_detected_235920.jpg,"[{'class': 'FEET_EXPOSED', 'score': 0.27764394879341125, 'box': [90, 532, 94, 58]}, {'class': 'FEET_EXPOSED', 'score': 0.2544025778770447, 'box': [45, 492, 68, 45]}]",False,unknown
2478,Oskar Kokoschka,Naïve Art (Primitivism),nude painting (nu),Expressionism,"['female-nude', 'male-nude', 'Organism']",https://www.wikiart.org/en/oskar-kokoschka/the-dreaming-boys-1908,https://uploads0.wikiart.org/images/oskar-kokoschka/the-dreaming-boys-1908.jpg!Large.jpg,132461-the-dreaming-boys-1908.jpg,"[{'class': 'FEET_EXPOSED', 'score': 0.32426339387893677, 'box': [202, 517, 46, 35]}, {'class': 'FEET_EXPOSED', 'score': 0.2908455729484558, 'box': [178, 527, 29, 50]}]",False,unknown
2479,Oskar Kokoschka,Expressionism,nude painting (nu),Expressionism,['female-nude'],https://www.wikiart.org/en/oskar-kokoschka/not_detected_235862,https://uploads6.wikiart.org/images/oskar-kokoschka/not_detected_235862.jpg!Large.jpg,132482-not_detected_235862.jpg,,False,unknown
2480,Oskar Kokoschka,Expressionism,nude painting (nu),Expressionism,"['female-nude', 'Figuredrawing', 'Sketch']",https://www.wikiart.org/en/oskar-kokoschka/not_detected_235938,https://uploads6.wikiart.org/images/oskar-kokoschka/not_detected_235938.jpg!Large.jpg,132488-not_detected_235938.jpg,"[{'class': 'BELLY_EXPOSED', 'score': 0.7209107875823975, 'box': [146, 355, 85, 71]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7194463610649109, 'box': [164, 281, 79, 69]}, {'class': 'FACE_FEMALE', 'score': 0.5893595814704895, 'box': [169, 124, 73, 81]}, {'class': 'FEET_COVERED', 'score': 0.5168812274932861, 'box': [115, 487, 73, 84]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.44288402795791626, 'box': [169, 430, 45, 40]}, {'class': 'FEET_EXPOSED', 'score': 0.323713481426239, 'box': [295, 444, 82, 68]}]",True,female
2481,Oskar Kokoschka,Expressionism,nude painting (nu),Expressionism,['female-nude'],https://www.wikiart.org/en/oskar-kokoschka/not_detected_235863,https://uploads6.wikiart.org/images/oskar-kokoschka/not_detected_235863.jpg!Large.jpg,132490-not_detected_235863.jpg,,False,unknown
2482,Oskar Kokoschka,Expressionism,nude painting (nu),Expressionism,"['female-nude', 'Tree']",https://www.wikiart.org/en/oskar-kokoschka/not_detected_235834,https://uploads6.wikiart.org/images/oskar-kokoschka/not_detected_235834.jpg!Large.jpg,132506-not_detected_235834.jpg,,False,unknown
2483,Constant Permeke,Expressionism,nude painting (nu),Expressionism,"['Lady', 'Figuredrawing', 'Sitting']",https://www.wikiart.org/en/constant-permeke/la-rousse-1944,https://uploads4.wikiart.org/images/constant-permeke/la-rousse-1944(1).jpg,132742-la-rousse-1944(1).jpg,"[{'class': 'ARMPITS_EXPOSED', 'score': 0.6108808517456055, 'box': [193, 118, 32, 35]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.5884501338005066, 'box': [157, 144, 66, 54]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.5099555253982544, 'box': [94, 155, 69, 61]}, {'class': 'FEET_EXPOSED', 'score': 0.3689091205596924, 'box': [416, 325, 82, 60]}]",True,female
2484,Constant Permeke,Expressionism,nude painting (nu),Expressionism,"['Figuredrawing', 'Back', 'Sitting', 'Sketch', 'Humanbody']",https://www.wikiart.org/en/constant-permeke/nu,https://uploads7.wikiart.org/images/constant-permeke/nu.jpg,132754-nu.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.5840485095977783, 'box': [118, 67, 90, 83]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.2665010094642639, 'box': [167, 243, 73, 76]}]",True,female
2485,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,"['female-nude', 'Textile', 'Bed']",https://www.wikiart.org/en/tsuguharu-foujita/nu-1922,https://uploads5.wikiart.org/images/tsuguharu-foujita/nu-1922.jpg!Large.jpg,132774-nu-1922.jpg,,False,unknown
2486,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,,https://www.wikiart.org/en/tsuguharu-foujita/reclining-nude-1922,https://uploads8.wikiart.org/images/tsuguharu-foujita/reclining-nude-1922.jpg!Large.jpg,132775-reclining-nude-1922.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.6362310647964478, 'box': [629, 132, 88, 80]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6231386065483093, 'box': [524, 230, 105, 87]}]",True,female
2487,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,['Lady'],https://www.wikiart.org/en/tsuguharu-foujita/nude-1923,https://uploads7.wikiart.org/images/tsuguharu-foujita/nude-1923.jpg!Large.jpg,132778-nude-1923.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6001052856445312, 'box': [150, 133, 55, 48]}, {'class': 'FACE_FEMALE', 'score': 0.5780988335609436, 'box': [166, 33, 60, 50]}, {'class': 'BELLY_EXPOSED', 'score': 0.5606120824813843, 'box': [161, 191, 85, 71]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.5581604838371277, 'box': [207, 135, 53, 47]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.4814159870147705, 'box': [181, 274, 37, 35]}]",True,female
2488,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,['Felidae'],https://www.wikiart.org/en/tsuguharu-foujita/de-sse-de-la-neige-1924,https://uploads3.wikiart.org/images/tsuguharu-foujita/de-sse-de-la-neige-1924.jpg!Large.jpg,132781-de-sse-de-la-neige-1924.jpg,,False,unknown
2489,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,"['Relief', 'Sketch', 'Figuredrawing']",https://www.wikiart.org/en/tsuguharu-foujita/nude-1926,https://uploads7.wikiart.org/images/tsuguharu-foujita/nude-1926.jpg!Large.jpg,132783-nude-1926.jpg,,False,unknown
2490,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,['Sketch'],https://www.wikiart.org/en/tsuguharu-foujita/sleeping-madeleine-1931,https://uploads2.wikiart.org/images/tsuguharu-foujita/sleeping-madeleine-1931.jpg,132796-sleeping-madeleine-1931.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.4287067949771881, 'box': [456, 205, 136, 109]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.39032286405563354, 'box': [290, 298, 190, 163]}, {'class': 'FACE_FEMALE', 'score': 0.253981351852417, 'box': [197, 144, 176, 118]}]",True,female
2491,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,"['Hair', 'Hairstyle', 'Lady', 'Chin', 'Nose', 'Cheek', 'Sketch', 'Chest']",https://www.wikiart.org/en/tsuguharu-foujita/femme-se-coiffant-1931,https://uploads2.wikiart.org/images/tsuguharu-foujita/femme-se-coiffant-1931.jpg!Large.jpg,132798-femme-se-coiffant-1931.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6706476211547852, 'box': [113, 370, 129, 120]}, {'class': 'FACE_FEMALE', 'score': 0.6669888496398926, 'box': [102, 125, 135, 144]}]",True,female
2492,Tsuguharu Foujita,Expressionism,nude painting (nu),Expressionism,['Sketch'],https://www.wikiart.org/en/tsuguharu-foujita/dream-1947,https://uploads7.wikiart.org/images/tsuguharu-foujita/dream-1947.jpg,132811-dream-1947.jpg,,False,unknown
2493,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,"['Mythology', 'Canidae']",https://www.wikiart.org/en/tsuguharu-foujita/my-dream-1947,https://uploads1.wikiart.org/images/tsuguharu-foujita/my-dream-1947.jpg,132812-my-dream-1947.jpg,,False,unknown
2494,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,['Sketch'],https://www.wikiart.org/en/tsuguharu-foujita/dream-of-the-opera-1951,https://uploads2.wikiart.org/images/tsuguharu-foujita/dream-of-the-opera-1951.jpg,132818-dream-of-the-opera-1951.jpg,,False,unknown
2495,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,,https://www.wikiart.org/en/tsuguharu-foujita/reclining-nude-with-a-cat,https://uploads4.wikiart.org/images/tsuguharu-foujita/reclining-nude-with-a-cat.jpg,132866-reclining-nude-with-a-cat.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.6594544053077698, 'box': [359, 49, 49, 46]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.46989747881889343, 'box': [349, 117, 50, 41]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.26500001549720764, 'box': [306, 101, 46, 34]}, {'class': 'BELLY_EXPOSED', 'score': 0.26167166233062744, 'box': [277, 141, 63, 60]}]",True,female
2496,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,"['Sketch', 'Figuredrawing']",https://www.wikiart.org/en/tsuguharu-foujita/readiness,https://uploads7.wikiart.org/images/tsuguharu-foujita/readiness.jpg!Large.jpg,132868-readiness.jpg,"[{'class': 'FEET_COVERED', 'score': 0.26613670587539673, 'box': [172, 419, 44, 41]}]",False,unknown
2497,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,"['Mythology', 'Classicalsculpture', 'Statue', 'Fictionalcharacter']",https://www.wikiart.org/en/tsuguharu-foujita/l-amiti,https://uploads5.wikiart.org/images/tsuguharu-foujita/l-amiti.jpg!Large.jpg,132889-l-amiti.jpg,"[{'class': 'BELLY_EXPOSED', 'score': 0.6197046041488647, 'box': [194, 183, 83, 83]}, {'class': 'FACE_FEMALE', 'score': 0.6166502237319946, 'box': [202, 37, 44, 45]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.5900022387504578, 'box': [242, 117, 54, 48]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.5642649531364441, 'box': [194, 117, 48, 44]}, {'class': 'FEET_EXPOSED', 'score': 0.4973495304584503, 'box': [163, 523, 80, 70]}, {'class': 'FEET_EXPOSED', 'score': 0.40282589197158813, 'box': [264, 516, 65, 64]}, {'class': 'BELLY_EXPOSED', 'score': 0.2564055323600769, 'box': [90, 289, 83, 74]}]",True,female
2498,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,['Lady'],https://www.wikiart.org/en/tsuguharu-foujita/nude-with-a-cat,https://uploads3.wikiart.org/images/tsuguharu-foujita/nude-with-a-cat.jpg,132899-nude-with-a-cat.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.7731411457061768, 'box': [77, 63, 36, 33]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7070955038070679, 'box': [58, 130, 41, 36]}, {'class': 'BELLY_EXPOSED', 'score': 0.6988874673843384, 'box': [70, 173, 55, 55]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.6161926984786987, 'box': [102, 233, 28, 23]}, {'class': 'FEMALE_BREAST_COVERED', 'score': 0.34036654233932495, 'box': [101, 126, 36, 37]}]",True,female
2499,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,,https://www.wikiart.org/en/tsuguharu-foujita/nude,https://uploads1.wikiart.org/images/tsuguharu-foujita/nude.jpg,132910-nude.jpg,,False,unknown
2500,Tsuguharu Foujita,Magic Realism,nude painting (nu),Expressionism,"['Lady', 'Head', 'Cat']",https://www.wikiart.org/en/tsuguharu-foujita/untitled-2,https://uploads8.wikiart.org/images/tsuguharu-foujita/untitled-2.jpg!Large.jpg,132917-untitled-2.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.835218071937561, 'box': [195, 172, 102, 100]}, {'class': 'FEMALE_BREAST_COVERED', 'score': 0.4464626610279083, 'box': [263, 383, 98, 90]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.2758612632751465, 'box': [179, 424, 98, 95]}]",True,female
2501,August Macke,Expressionism,nude painting (nu),Expressionism,['female-nude'],https://www.wikiart.org/en/august-macke/female-nude-with-corall-necklace,https://uploads7.wikiart.org/images/august-macke/female-nude-with-corall-necklace.jpg!Large.jpg,132952-female-nude-with-corall-necklace.jpg,"[{'class': 'BELLY_EXPOSED', 'score': 0.781646728515625, 'box': [198, 281, 109, 103]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7000139951705933, 'box': [165, 196, 78, 69]}, {'class': 'FACE_MALE', 'score': 0.4449300467967987, 'box': [208, 80, 89, 68]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.4388509690761566, 'box': [303, 174, 36, 43]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.41007646918296814, 'box': [154, 182, 33, 37]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.39199310541152954, 'box': [222, 399, 49, 38]}, {'class': 'FEMALE_BREAST_COVERED', 'score': 0.2962932288646698, 'box': [242, 187, 81, 71]}]",True,unknown
2502,August Macke,Expressionism,nude painting (nu),Expressionism,"['female-nude', 'Mythology']",https://www.wikiart.org/en/august-macke/three-acts,https://uploads3.wikiart.org/images/august-macke/three-acts.jpg!Large.jpg,132995-three-acts.jpg,"[{'class': 'FEET_EXPOSED', 'score': 0.8111587166786194, 'box': [24, 496, 67, 79]}, {'class': 'FEET_EXPOSED', 'score': 0.7572485208511353, 'box': [146, 476, 56, 80]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6578400731086731, 'box': [212, 142, 46, 40]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.5160624384880066, 'box': [217, 249, 30, 27]}, {'class': 'BELLY_EXPOSED', 'score': 0.47748467326164246, 'box': [206, 194, 57, 48]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.4166492223739624, 'box': [253, 149, 32, 41]}, {'class': 'BUTTOCKS_EXPOSED', 'score': 0.39013612270355225, 'box': [37, 251, 37, 80]}, {'class': 'FEET_EXPOSED', 'score': 0.36760810017585754, 'box': [236, 468, 84, 76]}]",True,female
2503,August Macke,Expressionism,nude painting (nu),Expressionism,"['female-nude', 'Lady']",https://www.wikiart.org/en/august-macke/female-nude-at-a-knited-carpet,https://uploads5.wikiart.org/images/august-macke/female-nude-at-a-knited-carpet.jpg!Large.jpg,133047-female-nude-at-a-knited-carpet.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.8726106882095337, 'box': [211, 89, 87, 82]}, {'class': 'BELLY_EXPOSED', 'score': 0.7975733280181885, 'box': [167, 326, 108, 93]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7912622690200806, 'box': [258, 243, 71, 72]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7625093460083008, 'box': [168, 235, 84, 82]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.5111599564552307, 'box': [311, 213, 28, 38]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.4049129784107208, 'box': [185, 433, 53, 37]}]",True,female
2504,August Macke,Expressionism,nude painting (nu),Expressionism,['female-nude'],https://www.wikiart.org/en/august-macke/reclining-female-nude,https://uploads5.wikiart.org/images/august-macke/reclining-female-nude.jpg!Large.jpg,133056-reclining-female-nude.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6822299957275391, 'box': [162, 186, 99, 93]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6059759855270386, 'box': [221, 117, 86, 73]}, {'class': 'FACE_MALE', 'score': 0.4008265733718872, 'box': [102, 63, 104, 107]}, {'class': 'BELLY_EXPOSED', 'score': 0.35374537110328674, 'box': [264, 183, 124, 101]}]",True,unknown
2505,August Macke,Expressionism,nude painting (nu),Expressionism,"['female-nude', 'Sitting']",https://www.wikiart.org/en/august-macke/seated-female-with-a-pillow,https://uploads2.wikiart.org/images/august-macke/seated-female-with-a-pillow.jpg!Large.jpg,133059-seated-female-with-a-pillow.jpg,"[{'class': 'ARMPITS_EXPOSED', 'score': 0.3725658655166626, 'box': [164, 177, 37, 45]}, {'class': 'BUTTOCKS_EXPOSED', 'score': 0.3117378354072571, 'box': [193, 330, 189, 142]}]",True,unknown
2506,Josef Capek,Cubism,nude painting (nu),Expressionism,"['Shoulder', 'Nose', 'Joint', 'Arm', 'Ear', 'Flesh', 'Humanbody']",https://www.wikiart.org/en/josef-capek/kosile-i-1916,https://uploads3.wikiart.org/00308/images/josef-capek/josef-apek-ko-ile-i-1916.jpg!Large.jpg,133103-josef-apek-ko-ile-i-1916.jpg,,False,unknown
2507,Josef Capek,Cubism,nude painting (nu),Expressionism,['Pink'],https://www.wikiart.org/en/josef-capek/blecha-1916,https://uploads1.wikiart.org/00308/images/josef-capek/josef-apek-blecha-1916.jpg!Large.jpg,133110-josef-apek-blecha-1916.jpg,"[{'class': 'MALE_GENITALIA_EXPOSED', 'score': 0.3569169342517853, 'box': [23, 25, 344, 459]}]",True,male
2508,Josef Capek,Cubism,nude painting (nu),Expressionism,,https://www.wikiart.org/en/josef-capek/pred-spanim-1920,https://uploads3.wikiart.org/00308/images/josef-capek/josef-apek-p-ed-span-m-asi-1920-1.jpg!Large.jpg,133131-josef-apek-p-ed-span-m-asi-1920-1.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.32280904054641724, 'box': [96, 100, 112, 111]}]",False,female
2509,Josef Capek,Expressionism,nude painting (nu),Expressionism,,https://www.wikiart.org/en/josef-capek/koupel-nohou-1921,https://uploads7.wikiart.org/00308/images/josef-capek/josef-apek-koupel-nohou-1921.jpg!Large.jpg,133143-josef-apek-koupel-nohou-1921.jpg,,False,unknown
2510,Yasuo Kuniyoshi,Expressionism,nude painting (nu),Expressionism,['Lady'],https://www.wikiart.org/en/yasuo-kuniyoshi/after-the-bath-1925,https://uploads5.wikiart.org/images/yasuo-kuniyoshi/after-the-bath-1925.jpg,133347-after-the-bath-1925.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.7366017699241638, 'box': [96, 72, 64, 59]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6273623704910278, 'box': [85, 179, 50, 45]}, {'class': 'BELLY_EXPOSED', 'score': 0.5374811887741089, 'box': [114, 256, 86, 63]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.5219706296920776, 'box': [85, 166, 24, 24]}]",True,female
